Price,Area,AddressStreet,AddressStreetNumber,District,BedroomQuantity,Link,Latitue,Longitude,Source
420000,77.27,avenida taquara,456,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/174988,-30.0417111,-51.1836833,AUXILIADORA
2298344.7,170,avenida soledade,440,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/360367,-30.0334745,-51.17990589999999,AUXILIADORA
415000,101.55,rua barao do amazonas,386,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/139697,-30.0473234,-51.1856445,AUXILIADORA
2490000,161.62,rua curvelo,200,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/367305,-30.0400778,-51.17436619999999,AUXILIADORA
2600000,261.99,avenida bage,1199,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/292140,-30.0365363,-51.17908689999999,AUXILIADORA
2690559,160.02,avenida soledade,223,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/324466,-30.0354751,-51.1807007,AUXILIADORA
408000,84.81,rua carazinho,501,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/18812,-30.0389955,-51.1841208,AUXILIADORA
2863922.58,160.02,avenida soledade,223,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/324470,-30.0354751,-51.1807007,AUXILIADORA
2946040,200.64,rua faria santos,220,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/357735,-30.0447207,-51.1903435,AUXILIADORA
400000,94.35,avenida itaqui,365,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/158725,-30.0401728,-51.1885865,AUXILIADORA
400000,85.1,rua professor cristiano fischer,320,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/83299,-30.0427975,-51.1714065,AUXILIADORA
399000,72.33,rua professor cristiano fischer,1038,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/288472,-30.0492335,-51.172554,AUXILIADORA
395000,75.74,rua professor ivo corseuil,509,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/356133,-30.0466867,-51.1791073,AUXILIADORA
3726127.05,218.79,avenida soledade,257,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/316187,-30.0351771,-51.1805681,AUXILIADORA
3790563.58,221.09,avenida bage,1349,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/341395,-30.0353388,-51.1784267,AUXILIADORA
3813800.62,218.79,avenida soledade,257,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/316189,-30.0351771,-51.1805681,AUXILIADORA
390000,102.09,rua ferreira viana,379,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/370072,-30.0463852,-51.18862180000001,AUXILIADORA
390000,131,rua guilherme alves,530,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/162616,-30.0520045,-51.1862226,AUXILIADORA
3990000,241.65,avenida soledade,257,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/339591,-30.0351771,-51.1805681,AUXILIADORA
4067029.76,241.65,avenida soledade,257,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/270556,-30.0351771,-51.1805681,AUXILIADORA
4500000,620,avenida lavras,145,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/170148,-30.0394142,-51.1904661,AUXILIADORA
4590000,241.65,avenida soledade,257,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/339594,-30.0351771,-51.1805681,AUXILIADORA
4880000,304.46,avenida soledade,40,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/397743,-30.0364898,-51.1819672,AUXILIADORA
7999000,317.43,avenida joao obino,285,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/350209,-30.0346682,-51.1813471,AUXILIADORA
370000,86.55,rua ferreira viana,659,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/391991,-30.046988,-51.18621650000001,AUXILIADORA
360000,90.85,avenida coronel lucas de oliveira,2448,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/43388,-30.0444055,-51.1949203,AUXILIADORA
220000,74.55,rua artigas,178,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/379963,-30.047822,-51.1894854,AUXILIADORA
290000,67.37,avenida protasio alves,7157,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/401239,-30.0448394,-51.1418907,AUXILIADORA
280000,105,avenida protasio alves,1254,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/394242,-30.0400242,-51.195615,AUXILIADORA
335000,83.46,rua professor cristiano fischer,320,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/404493,-30.0427975,-51.1714065,AUXILIADORA
350000,67.02,rua ferreira viana,885,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/406009,-30.0475085,-51.1835095,AUXILIADORA
300000,75,rua eca de queiroz,16,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/378117,-30.0420487,-51.1916006,AUXILIADORA
332500,67.37,avenida protasio alves,7159,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/330930,-30.0442605,-51.1416917,AUXILIADORA
340000,90.06,avenida protasio alves,3484,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/357201,-30.0387704,-51.1760477,AUXILIADORA
215000,77.72,rua engenheiro antonio carlos tibirica,510,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/363714,-30.0473951,-51.1731426,AUXILIADORA
280000,59.69,rua professor ivo corseuil,112,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/354666,-30.0432083,-51.178807,AUXILIADORA
335000,59.88,avenida protasio alves,7147,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/399833,-30.0442527,-51.1419159,AUXILIADORA
297000,67.02,rua ferreira viana,885,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/341943,-30.0475085,-51.1835045,AUXILIADORA
345000,87.28,avenida protasio alves,3405,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/340866,-30.0396532,-51.1762475,AUXILIADORA
319000,80,avenida taquara,456,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/72760,-30.0417111,-51.1836833,AUXILIADORA
309000,79,rua artigas,200,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/69756,-30.0477657,-51.1889951,AUXILIADORA
300000,94.34,avenida protasio alves,2108,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/294702,-30.0432053,-51.188001,AUXILIADORA
350000,103.33,avenida protasio alves,2399,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/287198,-30.0439381,-51.18500419999999,AUXILIADORA
350000,65,avenida protasio alves,7149,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/300938,-30.0442556,-51.1418752,AUXILIADORA
320000,67.02,rua felizardo furtado,415,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/282785,-30.04750379999999,-51.1834891,AUXILIADORA
350000,74.25,avenida taquara,218,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/254674,-30.0426108,-51.1860233,AUXILIADORA
350000,59.88,avenida protasio alves,7157,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/271924,-30.0448557,-51.1418985,AUXILIADORA
245000,62,rua chile,50,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/273576,-30.0538982,-51.1900822,AUXILIADORA
339000,81,avenida protasio alves,2399,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/216032,-30.0439381,-51.18500419999999,AUXILIADORA
270000,68.24,rua guilherme alves,546,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/208233,-30.0522746,-51.1862574,AUXILIADORA
285000,81.85,avenida protasio alves,2753,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/237396,-30.0434873,-51.1814361,AUXILIADORA
290000,77.72,rua engenheiro antonio carlos tibirica,102,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/200514,-30.0474305,-51.1771871,AUXILIADORA
350000,65.87,rua santos neto,150,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/162283,-30.0413781,-51.1898882,AUXILIADORA
340000,95.55,rua carazinho,145,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/161195,-30.042021,-51.182764,AUXILIADORA
350000,96.62,avenida taquara,464,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/110069,-30.041664,-51.1836132,AUXILIADORA
300000,80.04,avenida protasio alves,1793,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/96105,-30.0426403,-51.19093849999999,AUXILIADORA
314000,85.16,avenida protasio alves,3203,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/83428,-30.0410819,-51.1774868,AUXILIADORA
260000,63.3,rua artigas,200,petrópolis,3,https://www.auxiliadorapredial.com.br/imovel/venda/33525,-30.0477657,-51.1889951,AUXILIADORA
437000,51,avenida iguassu,224,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/390042,-30.040375,-51.178374,AUXILIADORA
424000,26.64,avenida coronel lucas de oliveira,410,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/276642,-30.0260919,-51.1947518,AUXILIADORA
440890,51,avenida iguassu,224,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/389463,-30.040375,-51.178374,AUXILIADORA
444000,70,avenida coronel lucas de oliveira,1511,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/260631,-30.0359239,-51.194951,AUXILIADORA
444830,51,avenida iguassu,224,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/390033,-30.040375,-51.178374,AUXILIADORA
449000,67.8,rua guilherme alves,150,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/322285,-30.048684,-51.1849843,AUXILIADORA
450000,28.41,rua curvelo,100,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/368739,-30.0389758,-51.17486630000001,AUXILIADORA
450000,54.29,avenida carlos gomes,1603,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/392583,-30.0351716,-51.1776515,AUXILIADORA
450000,42.92,avenida coronel lucas de oliveira,1255,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/237408,-30.0338264,-51.194716,AUXILIADORA
450000,47.83,avenida lavras,300,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/119276,-30.0386722,-51.1889951,AUXILIADORA
458000,26.61,rua tenente-coronel fabricio pilar,311,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/371558,-30.0261189,-51.1943823,AUXILIADORA
465000,51,avenida iguassu,224,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/390041,-30.040375,-51.178374,AUXILIADORA
477000,28.41,rua curvelo,100,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/376735,-30.0389758,-51.17486630000001,AUXILIADORA
480000,102.78,rua coronel corte real,492,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/385851,-30.0449316,-51.1939906,AUXILIADORA
390000,49.37,avenida lageado,699,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/52106,-30.0390888,-51.1826822,AUXILIADORA
490000,63.83,rua santos neto,69,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/379072,-30.0421026,-51.1895784,AUXILIADORA
491439,29.16,rua curvelo,100,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/289781,-30.0389758,-51.17486630000001,AUXILIADORA
492000,43.5,avenida senador tarso dutra,167,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/342183,-30.0406007,-51.17398009999999,AUXILIADORA
492882,29.27,rua curvelo,100,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/289800,-30.0389758,-51.17486630000001,AUXILIADORA
500000,50,rua jaime telles,113,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/166979,-30.0397891,-51.1916512,AUXILIADORA
378000,41.97,avenida ijui,100,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/69761,-30.0429793,-51.185951,AUXILIADORA
510000,51,avenida iguassu,224,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/390036,-30.040375,-51.178374,AUXILIADORA
371000,39.96,avenida itaqui,349,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/129218,-30.0403114,-51.1885456,AUXILIADORA
370000,45.47,rua coronel corte real,82,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/182502,-30.041427,-51.1928975,AUXILIADORA
515000,53.33,avenida coronel lucas de oliveira,410,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/329899,-30.0260919,-51.1947518,AUXILIADORA
520000,37.51,rua ferreira viana,99,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/335359,-30.0459099,-51.1915081,AUXILIADORA
520000,45.88,rua eca de queiroz,96,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/365704,-30.0424232,-51.1915899,AUXILIADORA
522000,42.82,avenida lageado,625,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/268885,-30.0393036,-51.1833258,AUXILIADORA
529000,42.54,avenida lageado,625,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/389891,-30.0393036,-51.1833258,AUXILIADORA
530000,52.66,rua guararapes,193,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/185977,-30.0449776,-51.18184230000001,AUXILIADORA
530467,31.44,rua curvelo,100,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/289802,-30.0389758,-51.17486630000001,AUXILIADORA
532000,51,avenida iguassu,224,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/390044,-30.040375,-51.178374,AUXILIADORA
532000,51,avenida iguassu,224,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/390046,-30.040375,-51.178374,AUXILIADORA
532000,45,rua sinimbu,271,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/381264,-30.0398339,-51.1814769,AUXILIADORA
537126,29.27,rua curvelo,100,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/290572,-30.0389758,-51.17486630000001,AUXILIADORA
537500,43,avenida senador tarso dutra,167,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/354151,-30.0406007,-51.17398009999999,AUXILIADORA
538000,49.12,avenida coronel lucas de oliveira,336,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/374034,-30.0255012,-51.1945117,AUXILIADORA
541499,28.41,rua curvelo,100,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/290584,-30.0389758,-51.17486630000001,AUXILIADORA
541499,28.41,rua curvelo,100,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/290588,-30.0389758,-51.17486630000001,AUXILIADORA
543473,31.47,rua curvelo,100,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/289814,-30.0389758,-51.17486630000001,AUXILIADORA
546000,46.35,rua professor ivo corseuil,290,petrópolis,1,https://www.auxiliadorapredial.com.br/imovel/venda/289220,-30.0447493,-51.17837189999999,AUXILIADORA
